1342.529166829,47900,0,0,0,0,158,0,0,0,0,0,0
1342.551982773,47920,0,0,0,0,158,0,0,0,0,0,0
1342.568963495,47940,0,0,0,0,158,0,0,0,0,0,0
1342.588940366,47960,0,0,0,0,158,0,0,0,0,0,0
1342.608894699,47980,0,0,0,0,158,0,0,0,0,0,0
1342.628923810,48000,0,0,0,0,158,0,0,0,0,0,0
1342.649232755,48020,0,0,0,0,158,0,0,0,0,0,0
1342.668934736,48040,0,0,0,0,158,0,0,0,0,0,0
1342.688904421,48060,0,0,0,0,158,0,0,0,0,0,0
1342.709840977,48080,0,0,0,0,158,0,0,0,0,0,0
1342.728973458,48100,0,0,0,0,158,0,0,0,0,0,0
1342.748883903,48120,0,0,0,0,158,0,0,0,0,0,0
1342.768919143,48140,0,0,0,0,158,0,0,0,0,0,0
1342.788921736,48160,0,0,0,0,158,0,0,0,0,0,0
1342.808905588,48180,0,0,0,0,158,0,0,0,0,0,0
1342.827866791,48200,0,0,0,0,158,0,0,0,0,0,0
1342.848037477,48220,0,0,0,0,158,0,0,0,0,0,0
1342.867908643,48240,0,0,0,0,158,0,0,0,0,0,0
1342.888944828,48260,0,0,0,0,158,0,0,0,0,0,0
1342.908838551,48280,0,0,0,0,158,0,0,0,0,0,0
1342.928804865,48300,0,0,0,0,158,0,0,0,0,0,0
1342.948863143,48320,0,0,0,0,158,0,0,0,0,0,0
1342.968852588,48340,0,0,0,0,158,0,0,0,0,0,0
1342.987828625,48360,0,0,0,0,158,0,0,0,0,0,0
1343.007863977,48380,0,0,0,0,158,0,0,0,0,0,0
1343.027889273,48400,0,0,0,0,158,0,0,0,0,0,0
1343.047856736,48420,0,0,0,0,158,0,0,0,0,0,0
1343.068369125,48440,0,0,0,0,158,0,0,0,0,0,0
1343.088817791,48460,0,0,0,0,158,0,0,0,0,0,0
1343.107814458,48480,0,0,0,0,158,0,0,0,0,0,0
1343.127849273,48500,0,0,0,0,158,0,0,0,0,0,0
1343.147776902,48520,0,0,0,0,158,0,0,0,0,0,0
1343.167812143,48540,0,0,0,0,158,0,0,0,0,0,0
1343.187717884,48560,0,0,0,0,158,0,0,0,0,0,0
1343.207773365,48580,0,0,0,0,158,0,0,0,0,0,0
1343.227820976,48600,0,0,0,0,158,0,0,0,0,0,0
1343.247789347,48620,0,0,0,0,158,0,0,0,0,0,0
1343.268777699,48640,0,0,0,0,158,0,0,0,0,0,0
1343.287711273,48660,0,0,0,0,158,0,0,0,0,0,0
1343.307743810,48680,0,0,0,0,158,0,0,0,0,0,0
1343.327739828,48700,0,0,0,0,158,0,0,0,0,0,0
1343.347719773,48720,0,0,0,0,158,0,0,0,0,0,0
1343.366762495,48740,0,0,0,0,158,0,0,0,0,0,0
1343.386767439,48760,0,0,0,0,158,0,0,0,0,0,0
1343.406749180,48780,0,0,0,0,158,0,0,0,0,0,0
1343.426784143,48800,0,0,0,0,158,0,0,0,0,0,0
1343.446708236,48820,0,0,0,0,158,0,0,0,0,0,0
1343.467828161,48840,0,0,0,0,158,0,0,0,0,0,0
1343.487771865,48860,0,0,0,0,158,0,0,0,0,0,0
1343.507711958,48880,0,0,0,0,158,0,0,0,0,0,0
1343.527806495,48900,0,0,0,0,158,0,0,0,0,0,0
1343.546790365,48920,0,0,0,0,158,0,0,0,0,0,0
1343.566668180,48940,0,0,0,0,158,0,0,0,0,0,0
1343.586715921,48960,0,0,0,0,158,0,0,0,0,0,0
1343.606661735,48980,0,0,0,0,158,0,0,0,0,0,0
1343.626645884,49000,0,0,0,0,158,0,0,0,0,0,0
1343.647631939,49020,0,0,0,0,158,0,0,0,0,0,0
1343.666650921,49040,0,0,0,0,158,0,0,0,0,0,0
1343.686645384,49060,0,0,0,0,158,0,0,0,0,0,0
1343.706671198,49080,0,0,0,0,158,0,0,0,0,0,0
1343.726653439,49100,0,0,0,0,158,0,0,0,0,0,0
1343.746652383,49120,0,0,0,0,158,0,0,0,0,0,0
1343.766644180,49140,0,0,0,0,158,0,0,0,0,0,0
1343.786659069,49160,0,0,0,0,158,0,0,0,0,0,0
1343.806677291,49180,0,0,0,0,158,0,0,0,0,0,0
1343.826712902,49200,0,0,0,0,158,0,0,0,0,0,0
1343.846683957,49220,0,0,0,0,158,0,0,0,0,0,0
1343.866624217,49240,0,0,0,0,158,0,0,0,0,0,0
1343.886604143,49260,0,0,0,0,158,0,0,0,0,0,0
1343.906610920,49280,0,0,0,0,158,0,0,0,0,0,0
1343.926604032,49300,0,0,0,0,158,0,0,0,0,0,0
1343.945655994,49320,0,0,0,0,158,0,0,0,0,0,0
1343.965598309,49340,0,0,0,0,158,0,0,0,0,0,0
1343.985579902,49360,0,0,0,0,158,0,0,0,0,0,0
1344.005603735,49380,0,0,0,0,158,0,0,0,0,0,0
1344.026569754,49400,0,0,0,0,158,0,0,0,0,0,0
1344.046588957,49420,0,0,0,0,158,0,0,0,0,0,0
1344.065585587,49440,0,0,0,0,158,0,0,0,0,0,0
1344.085574476,49460,0,0,0,0,158,0,0,0,0,0,0
1344.105567068,49480,0,0,0,0,158,0,0,0,0,0,0
1344.125624513,49500,0,0,0,0,158,0,0,0,0,0,0
1344.145581865,49520,0,0,0,0,158,0,0,0,0,0,0
1344.165590550,49540,0,0,0,0,158,0,0,0,0,0,0
1344.185599180,49560,0,0,0,0,158,0,0,0,0,0,0
1344.205583217,49580,0,0,0,0,158,0,0,0,0,0,0
1344.226584624,49600,0,0,0,0,158,0,0,0,0,0,0
1344.245584068,49620,0,0,0,0,158,0,0,0,0,0,0
1344.265558865,49640,0,0,0,0,158,0,0,0,0,0,0
1344.285550994,49660,0,0,0,0,158,0,0,0,0,0,0
1344.305514939,49680,0,0,0,0,158,0,0,0,0,0,0
1344.325510272,49700,0,0,0,0,158,0,0,0,0,0,0
1344.345526494,49720,0,0,0,0,158,0,0,0,0,0,0
1344.365511883,49740,0,0,0,0,158,0,0,0,0,0,0
1344.385493735,49760,0,0,0,0,158,0,0,0,0,0,0
1344.412252494,49780,0,0,0,0,158,0,0,0,0,0,0
