745.717917240,39704,0,0,0,0,160,0,0,0,0,0,0
745.739718129,39724,0,0,0,0,160,0,0,0,0,0,0
745.756581870,39744,0,0,0,0,160,0,0,0,0,0,0
745.788202870,39764,0,0,0,0,160,0,0,0,0,0,0
745.796694499,39784,0,0,0,0,160,0,0,0,0,0,0
745.817679795,39804,0,0,0,0,160,0,0,0,0,0,0
745.837682777,39824,0,0,0,0,160,0,0,0,0,0,0
745.857673258,39844,0,0,0,0,160,0,0,0,0,0,0
745.877615203,39864,0,0,0,0,160,0,0,0,0,0,0
745.897644481,39884,0,0,0,0,160,0,0,0,0,0,0
745.916737777,39904,0,0,0,0,160,0,0,0,0,0,0
745.936718073,39924,0,0,0,0,160,0,0,0,0,0,0
745.956681036,39944,0,0,0,0,160,0,0,0,0,0,0
745.977494314,39964,0,0,0,0,160,0,0,0,0,0,0
745.997569092,39984,0,0,0,0,160,0,0,0,0,0,0
746.018379610,40004,0,0,0,0,160,0,0,0,0,0,0
746.036629869,40024,0,0,0,0,160,0,0,0,0,0,0
746.056607795,40044,0,0,0,0,160,0,0,0,0,0,0
746.076627536,40064,0,0,0,0,160,0,0,0,0,0,0
746.096643851,40084,0,0,0,0,160,0,0,0,0,0,0
746.116761925,40104,0,0,0,0,160,0,0,0,0,0,0
746.136676869,40124,0,0,0,0,160,0,0,0,0,0,0
746.156600295,40144,0,0,0,0,160,0,0,0,0,0,0
746.176765610,40164,0,0,0,0,160,0,0,0,0,0,0
746.196689999,40184,0,0,0,0,160,0,0,0,0,0,0
746.216640277,40204,0,0,0,0,160,0,0,0,0,0,0
746.236631610,40224,0,0,0,0,160,0,0,0,0,0,0
746.256600091,40244,0,0,0,0,160,0,0,0,0,0,0
746.276512943,40264,0,0,0,0,160,0,0,0,0,0,0
746.295554703,40284,0,0,0,0,160,0,0,0,0,0,0
746.315583221,40304,0,0,0,0,160,0,0,0,0,0,0
746.335642943,40324,0,0,0,0,160,0,0,0,0,0,0
746.355605703,40344,0,0,0,0,160,0,0,0,0,0,0
746.376187814,40364,0,0,0,0,160,0,0,0,0,0,0
746.396596554,40384,0,0,0,0,160,0,0,0,0,0,0
746.416610443,40404,0,0,0,0,160,0,0,0,0,0,0
746.435628851,40424,0,0,0,0,160,0,0,0,0,0,0
746.456244665,40444,0,0,0,0,160,0,0,0,0,0,0
746.475581628,40464,0,0,0,0,160,0,0,0,0,0,0
746.495555758,40484,0,0,0,0,160,0,0,0,0,0,0
746.515553721,40504,0,0,0,0,160,0,0,0,0,0,0
746.535569036,40524,0,0,0,0,160,0,0,0,0,0,0
746.555853480,40544,0,0,0,0,160,0,0,0,0,0,0
746.576606851,40564,0,0,0,0,160,0,0,0,0,0,0
746.595534054,40584,0,0,0,0,160,0,0,0,0,0,0
746.615533128,40604,0,0,0,0,160,0,0,0,0,0,0
746.635585832,40624,0,0,0,0,160,0,0,0,0,0,0
746.655531610,40644,0,0,0,0,160,0,0,0,0,0,0
746.675471869,40664,0,0,0,0,160,0,0,0,0,0,0
746.696337499,40684,0,0,0,0,160,0,0,0,0,0,0
746.715744573,40704,0,0,0,0,160,0,0,0,0,0,0
746.735495128,40724,0,0,0,0,160,0,0,0,0,0,0
746.755504036,40744,0,0,0,0,160,0,0,0,0,0,0
746.775522406,40764,0,0,0,0,160,0,0,0,0,0,0
746.799197702,40784,0,0,0,0,160,0,0,0,0,0,0
746.815544239,40804,0,0,0,0,160,0,0,0,0,0,0
746.835522054,40824,0,0,0,0,160,0,0,0,0,0,0
746.855480665,40844,0,0,0,0,160,0,0,0,0,0,0
746.874649147,40864,0,0,0,0,160,0,0,0,0,0,0
746.894518350,40884,0,0,0,0,160,0,0,0,0,0,0
746.914471387,40904,0,0,0,0,160,0,0,0,0,0,0
746.934457110,40924,0,0,0,0,160,0,0,0,0,0,0
746.955487332,40944,0,0,0,0,160,0,0,0,0,0,0
746.974433128,40964,0,0,0,0,160,0,0,0,0,0,0
746.994500628,40984,0,0,0,0,160,0,0,0,0,0,0
747.014472813,41004,0,0,0,0,160,0,0,0,0,0,0
747.034439461,41024,0,0,0,0,160,0,0,0,0,0,0
747.054667943,41044,0,0,0,0,160,0,0,0,0,0,0
747.074445276,41064,0,0,0,0,160,0,0,0,0,0,0
747.094481609,41084,0,0,0,0,160,0,0,0,0,0,0
747.114444128,41104,0,0,0,0,160,0,0,0,0,0,0
747.135287628,41124,0,0,0,0,160,0,0,0,0,0,0
747.155466461,41144,0,0,0,0,160,0,0,0,0,0,0
747.174382572,41164,0,0,0,0,160,0,0,0,0,0,0
747.194372221,41184,0,0,0,0,160,0,0,0,0,0,0
747.214450258,41204,0,0,0,0,160,0,0,0,0,0,0
747.234479424,41224,0,0,0,0,160,0,0,0,0,0,0
747.254430961,41244,0,0,0,0,160,0,0,0,0,0,0
747.274467035,41264,0,0,0,0,160,0,0,0,0,0,0
747.294429258,41284,0,0,0,0,160,0,0,0,0,0,0
747.314379628,41304,0,0,0,0,160,0,0,0,0,0,0
747.334392109,41324,0,0,0,0,160,0,0,0,0,0,0
747.354414646,41344,0,0,0,0,160,0,0,0,0,0,0
747.374447646,41364,0,0,0,0,160,0,0,0,0,0,0
747.394407054,41384,0,0,0,0,160,0,0,0,0,0,0
747.414751906,41404,0,0,0,0,160,0,0,0,0,0,0
747.433770480,41424,0,0,0,0,160,0,0,0,0,0,0
747.453329109,41444,0,0,0,0,160,0,0,0,0,0,0
747.473489294,41464,0,0,0,0,160,0,0,0,0,0,0
747.493297276,41484,0,0,0,0,160,0,0,0,0,0,0
747.513325054,41504,0,0,0,0,160,0,0,0,0,0,0
747.534418313,41524,0,0,0,0,160,0,0,0,0,0,0
747.553425165,41544,0,0,0,0,160,0,0,0,0,0,0
747.573412294,41564,0,0,0,0,160,0,0,0,0,0,0
747.593369054,41584,0,0,0,0,160,0,0,0,0,0,0
747.613291109,41604,0,0,0,0,160,0,0,0,0,0,0
747.633338331,41624,0,0,0,0,160,0,0,0,0,0,0
747.653728998,41644,0,0,0,0,160,0,0,0,0,0,0
747.673376535,41664,0,0,0,0,160,0,0,0,0,0,0
747.693402517,41684,0,0,0,0,160,0,0,0,0,0,0
747.714412628,41704,0,0,0,0,160,0,0,0,0,0,0
747.733346813,41724,0,0,0,0,160,0,0,0,0,0,0
747.753532165,41744,0,0,0,0,160,0,0,0,0,0,0
747.773343331,41764,0,0,0,0,160,0,0,0,0,0,0
747.793233757,41784,0,0,0,0,160,0,0,0,0,0,0
