1,1.5425571203231812,1.1497447490692139,0.028716087341308594,1420.2591964
1,1.5429266691207886,1.1491565704345703,0.028973102569580078,1420.2675753
1,1.5433372259140015,1.1488690376281738,0.029024600982666016,1420.2759625
1,1.543702483177185,1.1484723091125488,0.029107093811035156,1420.2842162
1,1.544052243232727,1.148113489151001,0.029178619384765625,1420.2925605
1,1.5444080829620361,1.1478080749511719,0.029248714447021484,1420.3008967
1,1.544776201248169,1.147409200668335,0.029497146606445312,1420.3091728
1,1.5451433658599854,1.1471052169799805,0.029611587524414062,1420.3175648
1,1.545459508895874,1.146759271621704,0.029828548431396484,1420.3258704
1,1.5457944869995117,1.1463356018066406,0.030188560485839844,1420.3341724
1,1.5461136102676392,1.1459693908691406,0.03038311004638672,1420.3425582
1,1.5463650226593018,1.1455812454223633,0.03053903579711914,1420.3508968
1,1.5465874671936035,1.1452341079711914,0.030670642852783203,1420.3595764
1,1.5467329025268555,1.144880771636963,0.030763626098632812,1420.3675623
1,1.5468978881835938,1.144455909729004,0.030814647674560547,1420.3758787
1,1.5470141172409058,1.1440200805664062,0.030848979949951172,1420.3842505
1,1.5471030473709106,1.143493890762329,0.030917644500732422,1420.3926434
1,1.547251582145691,1.1428289413452148,0.031140804290771484,1420.4008762
1,1.5472948551177979,1.1425061225891113,0.030913352966308594,1420.409228
1,1.5472941398620605,1.1420140266418457,0.03072357177734375,1420.4175416
1,1.5473556518554688,1.1414449214935303,0.03046703338623047,1420.4259247
1,1.5474462509155273,1.1406936645507812,0.03046417236328125,1420.4341797
1,1.5475058555603027,1.1402158737182617,0.030332565307617188,1420.4425838
1,1.5476539134979248,1.139477014541626,0.030443191528320312,1420.4509047
1,1.5477697849273682,1.138716697692871,0.030486106872558594,1420.4592423
1,1.547774076461792,1.1381311416625977,0.030189990997314453,1420.4675334
1,1.547817587852478,1.1375420093536377,0.029983043670654297,1420.4759273
1,1.547934651374817,1.1368427276611328,0.029966354370117188,1420.484213
1,1.548016905784607,1.136042594909668,0.03010702133178711,1420.4925595
1,1.5480469465255737,1.135561466217041,0.029870986938476562,1420.5008856
